CODI MESURAMENT,CODI EOI,PROVINCIA,CODI MUNICIPI,CODI ESTACIÓ,NOM ESTACIÓ,MUNICIPI,LATITUD,LONGITUD,ALTITUD,TIPUS ESTACIÓ,ÀREA URBANA,MAGNITUD,CONTAMINANT,UNITATS,PUNT MOSTREIG,ANY,MES,DIA,DATA,H01,V01,H02,V02,H03,V03,H04,V04,H05,V05,H06,V06,H07,V07,H08,V08,H09,V09,H10,V10,H11,V11,H12,V12,H13,V13,H14,V14,H15,V15,H16,V16,H17,V17,H18,V18,H19,V19,H20,V20,H21,V21,H22,V22,H23,V23,H24,V24,Georeferència
08114006_8_20200101,8114006,8,114,6,Martorell,Martorell,41.475384,1.9212021,78,background,suburban,8,NO2,µg/m3,08114006_8_8,2020,1,1,01/01/2020,15.5,V,14.9,V,14.1,V,13.9,V,13.2,V,13.7,V,14.7,V,15.4,V,14.7,V,12,V,11.2,V,14.4,V,14.6,V,14.4,V,16.4,V,21.7,V,29.7,V,46,V,39.4,V,35.2,V,36.6,V,33.4,V,29.3,V,25.2,V,"(41.475384, 1.9212021)"
08022006_10_20200101,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,10,PM10,µg/m3,08022006_10_47,2020,1,1,01/01/2020,17,V,20,V,13,V,11,V,8,V,5,V,7,V,7,V,10,V,15,V,11,V,12,V,14,V,11,V,10,V,12,V,14,V,18,V,26,V,27,V,20,V,16,V,16,V,10,V,"(42.0979, 1.8482014)"
08169009_14_20200101,8169009,8,169,9,El Prat de Llobregat (Sagnier),"Prat de Llobregat, el",41.321774,2.0821,7,background,suburban,14,O3,µg/m3,08169009_14_6,2020,1,1,01/01/2020,26,V,14,V,16,V,22,V,20,V,17,V,19,V,21,V,13,V,18,V,23,V,30,V,33,V,31,V,41,V,53,V,54,V,50,V,31,V,4,V,2,V,2,V,2,V,2,V,"(41.321774, 2.0821)"
17125001_14_20200101,17125001,17,125,1,Pardines,Pardines,42.31196,2.2130551,1226,background,rural,14,O3,µg/m3,17125001_14_6,2020,1,1,01/01/2020,59,V,59,V,63,V,63,V,65,V,65,V,66,V,66,V,67,V,64,V,62,V,62,V,75,V,76,V,69,V,69,V,70,V,61,V,54,V,53,V,53,V,55,V,59,V,65,V,"(42.31196, 2.2130551)"
08114006_10_20200101,8114006,8,114,6,Martorell,Martorell,41.475384,1.9212021,78,background,suburban,10,PM10,µg/m3,08114006_10_47,2020,1,1,01/01/2020,11,V,9,V,7,V,7,V,8,V,7,V,8,V,9,V,9,V,16,V,12,V,6,V,9,V,11,V,10,V,15,V,19,V,20,V,19,V,14,V,16,V,14,V,12,V,13,V,"(41.475384, 1.9212021)"
08015021_14_20200101,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,1,01/01/2020,24,V,20,V,21,V,19,V,19,V,16,V,15,V,11,V,8,V,12,V,17,V,18,V,22,V,26,V,32,V,42,V,38,V,33,V,6,V,3,V,6,V,2,V,2,V,3,V,"(41.443985, 2.2378986)"
43013002_8_20200101,43013002,43,13,2,L'Ametlla de Mar,"Ametlla de Mar, l'",40.90248,0.8097212,34,background,rural,8,NO2,µg/m3,43013002_8_8,2020,1,1,01/01/2020,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,1,V,2,V,1,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,"(40.90248, 0.8097212)"
17184001_14_20200101,17184001,17,184,1,Santa Pau,Santa Pau,42.14328,2.5102024,496,background,rural,14,O3,µg/m3,17184001_14_6,2020,1,1,01/01/2020,7,V,9,V,9,V,8,V,11,V,11,V,9,V,9,V,9,V,6,V,10,V,14,V,13,V,25,V,29,V,33,V,43,V,34,V,24,V,15,V,11,V,8,V,6,V,7,V,"(42.14328, 2.5102024)"
08022006_14_20200101,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,14,O3,µg/m3,08022006_14_6,2020,1,1,01/01/2020,8,V,6,V,5,V,3,V,7,V,8,V,4,V,6,V,14,V,5,V,12,V,16,V,22,V,21,V,28,V,30,V,29,V,10,V,3,V,3,V,5,V,6,V,8,V,16,V,"(42.0979, 1.8482014)"
08205002_14_20200101,8205002,8,205,2,Sant Cugat del Vallès,Sant Cugat del Vallès,41.476814,2.0889983,113,background,urban,14,O3,µg/m3,08205002_14_6,2020,1,1,01/01/2020,15,V,14,V,12,V,11,V,7,V,3,V,1,V,1,V,1,V,2,V,9,V,16,V,25,V,27,V,29,V,32,V,27,V,17,V,3,V,1,V,1,V,1,V,3,V,3,V,"(41.476814, 2.0889983)"
08113007_8_20200101,8113007,8,113,7,Manresa,Manresa,41.730293,1.8253003,238,traffic,urban,8,NO2,µg/m3,08113007_8_8,2020,1,1,01/01/2020,13,V,14,V,11,V,9,V,8,V,7,V,8,V,8,V,6,V,8,V,8,V,7,V,7,V,10,V,15,V,18,V,18,V,25,V,31,V,29,V,30,V,26,V,21,V,17,V,"(41.730293, 1.8253003)"
17184001_8_20200101,17184001,17,184,1,Santa Pau,Santa Pau,42.14328,2.5102024,496,background,rural,8,NO2,µg/m3,17184001_8_8,2020,1,1,01/01/2020,2,V,2,V,2,V,2,V,1,V,2,V,2,V,2,V,2,V,2,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,2,V,1,V,"(42.14328, 2.5102024)"
08187012_10_20200101,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,1,1,01/01/2020,24,V,25,V,18,V,23,V,19,V,18,V,13,V,13,V,12,V,16,V,25,V,27,V,23,V,25,V,25,V,25,V,29,V,31,V,39,V,37,V,36,V,30,V,30,V,30,V,"(41.561214, 2.1011107)"
43005002_8_20200101,43005002,43,5,2,Alcover,Alcover,41.278687,1.1798977,238,industrial,rural,8,NO2,µg/m3,43005002_8_8,2020,1,1,01/01/2020,5,V,4,V,4,V,5,V,5,V,4,V,4,V,4,V,4,V,3,V,3,V,3,V,3,V,3,V,3,V,4,V,4,V,5,V,6,V,6,V,7,V,6,V,4,V,4,V,"(41.278687, 1.1798977)"
43162001_8_20200101,43162001,43,162,1,Vandellòs (Els Dedalts),Vandellòs i l'Hospitalet de l',41.00808,0.83110964,737,background,rural,8,NO2,µg/m3,43162001_8_8,2020,1,1,01/01/2020,3,V,4,V,4,V,4,V,,N,,N,,N,,N,,N,,N,,N,,N,3,V,3,V,4,V,3,V,4,V,3,V,3,V,3,V,3,V,2,V,5,V,5,V,"(41.00808, 0.83110964)"
08022006_8_20200101,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,1,01/01/2020,22,V,22,V,20,V,21,V,14,V,11,V,17,V,12,V,23,V,18,V,18,V,14,V,11,V,7,V,8,V,10,V,19,V,34,V,46,V,48,V,34,V,33,V,28,V,20,V,"(42.0979, 1.8482014)"
08298008_10_20200101,8298008,8,298,8,Vic,Vic,41.93501,2.2400014,498,background,suburban,10,PM10,µg/m3,08298008_10_47,2020,1,1,01/01/2020,17,V,17,V,13,V,10,V,10,V,9,V,10,V,9,V,10,V,9,V,11,V,13,V,18,V,18,V,18,V,18,V,17,V,23,V,24,V,16,V,21,V,19,V,22,V,18,V,"(41.93501, 2.2400014)"
08113007_14_20200101,8113007,8,113,7,Manresa,Manresa,41.730293,1.8253003,238,traffic,urban,14,O3,µg/m3,08113007_14_6,2020,1,1,01/01/2020,26,V,24,V,25,V,25,V,26,V,24,V,22,V,22,V,24,V,23,V,21,V,21,V,23,V,23,V,24,V,25,V,25,V,15,V,7,V,6,V,5,V,4,V,4,V,4,V,"(41.730293, 1.8253003)"
08019043_10_20200101,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,1,1,01/01/2020,13,V,26,V,14,V,14,V,14,V,15,V,13,V,23,V,20,V,18,V,19,V,17,V,15,V,15,V,18,V,18,V,18,V,18,V,18,V,20,V,18,V,15,V,17,V,23,V,"(41.385315, 2.1537998)"
08245012_8_20200101,8245012,8,245,12,Santa Coloma de Gramenet,Santa Coloma de Gramenet,41.447422,2.209497,23,background,urban,8,NO2,µg/m3,08245012_8_8,2020,1,1,01/01/2020,16,V,23,V,19,V,18,V,19,V,20,V,22,V,25,V,28,V,23,V,18,V,15,V,18,V,19,V,21,V,23,V,23,V,31,V,53,V,61,V,56,V,53,V,50,V,36,V,"(41.447422, 2.209497)"
43005002_14_20200101,43005002,43,5,2,Alcover,Alcover,41.278687,1.1798977,238,industrial,rural,14,O3,µg/m3,43005002_14_6,2020,1,1,01/01/2020,34,V,35,V,36,V,35,V,34,V,37,V,36,V,36,V,34,V,36,V,38,V,40,V,41,V,41,V,38,V,36,V,35,V,32,V,26,V,26,V,24,V,23,V,21,V,25,V,"(41.278687, 1.1798977)"
25051001_10_20200101,25051001,25,51,1,Bellver de Cerdanya,Bellver de Cerdanya,42.368282,1.7767994,1060,background,rural,10,PM10,µg/m3,25051001_10_47,2020,1,1,01/01/2020,44,V,35,V,39,V,35,V,31,V,28,V,42,V,65,V,123,V,79,V,39,V,21,V,6,V,2,V,3,V,8,V,14,V,14,V,25,V,44,V,49,V,42,V,46,V,38,V,"(42.368282, 1.7767994)"
08058003_8_20200101,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,1,01/01/2020,7,V,10,V,8,V,7,V,6,V,6,V,6,V,5,V,5,V,4,V,4,V,4,V,5,V,8,V,6,V,5,V,7,V,6,V,8,V,8,V,9,V,18,V,19,V,27,V,"(41.244884, 1.6177006)"
08169008_8_20200101,8169008,8,169,8,El Prat de Llobregat (Jardins de la Pau),"Prat de Llobregat, el",41.321487,2.0977015,5,background,suburban,8,NO2,µg/m3,08169008_8_8,2020,1,1,01/01/2020,11,V,17,V,19,V,15,V,13,V,15,V,9,V,9,V,12,V,10,V,8,V,7,V,10,V,17,V,19,V,14,V,7,V,16,V,28,V,50,V,51,V,42,V,35,V,30,V,"(41.321487, 2.0977015)"
08113007_10_20200101,8113007,8,113,7,Manresa,Manresa,41.730293,1.8253003,238,traffic,urban,10,PM10,µg/m3,08113007_10_47,2020,1,1,01/01/2020,10,V,8,V,6,V,6,V,5,V,5,V,5,V,5,V,6,V,6,V,7,V,7,V,6,V,10,V,12,V,14,V,13,V,14,V,17,V,15,V,17,V,15,V,17,V,13,V,"(41.730293, 1.8253003)"
43171001_8_20200101,43171001,43,171,1,Vila-seca,Vila-seca,41.111958,1.1519431,41,background,suburban,8,NO2,µg/m3,43171001_8_8,2020,1,1,01/01/2020,17,V,23,V,19,V,20,V,22,V,19,V,18,V,19,V,19,V,17,V,28,V,11,V,5,V,5,V,6,V,5,V,10,V,22,V,36,V,32,V,27,V,26,V,29,V,24,V,"(41.111958, 1.1519431)"
08263007_8_20200101,8263007,8,263,7,Sant Vicenç dels Horts,Sant Vicenç dels Horts,41.400845,1.9997202,65,industrial,suburban,8,NO2,µg/m3,08263007_8_8,2020,1,1,01/01/2020,18,V,22,V,20,V,15,V,13,V,13,V,14,V,17,V,20,V,16,V,16,V,13,V,11,V,14,V,15,V,22,V,23,V,27,V,27,V,29,V,35,V,35,V,36,V,32,V,"(41.400845, 1.9997202)"
43004005_8_20200101,43004005,43,4,5,Alcanar,Alcanar,40.552807,0.53000027,7,industrial,rural,8,NO2,µg/m3,43004005_8_8,2020,1,1,01/01/2020,6,V,6,V,6,V,5,V,7,V,6,V,4,V,5,V,4,V,4,V,4,V,5,V,5,V,8,V,7,V,6,V,5,V,5,V,9,V,8,V,8,V,9,V,5,V,6,V,"(40.552807, 0.53000027)"
25051001_14_20200101,25051001,25,51,1,Bellver de Cerdanya,Bellver de Cerdanya,42.368282,1.7767994,1060,background,rural,14,O3,µg/m3,25051001_14_6,2020,1,1,01/01/2020,2,V,2,V,2,V,2,V,2,V,2,V,2,V,1,V,2,V,3,V,15,V,34,V,49,V,58,V,62,V,55,V,41,V,27,V,12,V,11,V,7,V,8,V,6,V,4,V,"(42.368282, 1.7767994)"
08074005_10_20200101,8074005,8,74,5,Cubelles (Poliesportiu),Cubelles,41.202198,1.6722002,5,industrial,suburban,10,PM10,µg/m3,08074005_10_47,2020,1,1,01/01/2020,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,"(41.202198, 1.6722002)"
08205002_8_20200101,8205002,8,205,2,Sant Cugat del Vallès,Sant Cugat del Vallès,41.476814,2.0889983,113,background,urban,8,NO2,µg/m3,08205002_8_8,2020,1,1,01/01/2020,21,V,23,V,24,V,23,V,25,V,25,V,22,V,20,V,14,V,13,V,15,V,18,V,12,V,10,V,12,V,12,V,26,V,34,V,34,V,27,V,28,V,29,V,34,V,33,V,"(41.476814, 2.0889983)"
08112003_8_20200101,8112003,8,112,3,Manlleu,Manlleu,42.003307,2.2872992,460,background,suburban,8,NO2,µg/m3,08112003_8_8,2020,1,1,01/01/2020,17,V,16,V,15,V,14,V,13,V,14,V,14,V,14,V,13,V,14,V,16,V,16,V,16,V,15,V,17,V,22,V,31,V,43,V,44,V,42,V,40,V,29,V,26,V,23,V,"(42.003307, 2.2872992)"
25051001_8_20200101,25051001,25,51,1,Bellver de Cerdanya,Bellver de Cerdanya,42.368282,1.7767994,1060,background,rural,8,NO2,µg/m3,25051001_8_8,2020,1,1,01/01/2020,25,V,25,V,26,V,27,V,24,V,23,V,25,V,23,V,20,V,16,V,17,V,16,V,8,V,5,V,5,V,8,V,13,V,17,V,35,V,41,V,35,V,40,V,34,V,28,V,"(42.368282, 1.7767994)"
08279011_10_20200101,8279011,8,279,11,Terrassa,Terrassa,41.556114,2.0073977,109,traffic,urban,10,PM10,µg/m3,08279011_10_47,2020,1,1,01/01/2020,13,V,13,V,12,V,12,V,10,V,10,V,10,V,10,V,11,V,13,V,12,V,11,V,11,V,13,V,19,V,20,V,20,V,26,V,31,V,39,V,43,V,34,V,33,V,22,V,"(41.556114, 2.0073977)"
25209001_14_20200101,25209001,25,209,1,Sort,Sort,42.405407,1.1299014,692,background,rural,14,O3,µg/m3,25209001_14_6,2020,1,1,01/01/2020,4,V,3,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,4,V,11,V,18,V,31,V,42,V,48,V,29,V,16,V,2,V,1,V,1,V,2,V,2,V,2,V,2,V,"(42.405407, 1.1299014)"
43162002_8_20200101,43162002,43,162,2,Vandellòs (Viver),Vandellòs i l'Hospitalet de l',41.009453,0.91277903,60,industrial,rural,8,NO2,µg/m3,43162002_8_8,2020,1,1,01/01/2020,3,V,3,V,3,V,3,V,3,V,3,V,3,V,3,V,3,V,3,V,3,V,3,V,3,V,3,V,3,V,3,V,4,V,5,V,6,V,5,V,5,V,4,V,4,V,5,V,"(41.009453, 0.91277903)"
08074005_8_20200101,8074005,8,74,5,Cubelles (Poliesportiu),Cubelles,41.202198,1.6722002,5,industrial,suburban,8,NO2,µg/m3,08074005_8_8,2020,1,1,01/01/2020,11,V,13,V,11,V,10,V,9,V,8,V,8,V,8,V,7,V,7,V,10,V,9,V,6,V,5,V,5,V,5,V,6,V,11,V,26,V,24,V,19,V,18,V,16,V,23,V,"(41.202198, 1.6722002)"
08298008_14_20200101,8298008,8,298,8,Vic,Vic,41.93501,2.2400014,498,background,suburban,14,O3,µg/m3,08298008_14_6,2020,1,1,01/01/2020,25,V,23,V,22,V,22,V,22,V,22,V,21,V,21,V,18,V,19,V,19,V,19,V,21,V,24,V,28,V,25,V,20,V,7,V,1,V,2,V,2,V,2,V,1,V,7,V,"(41.93501, 2.2400014)"
08112003_14_20200101,8112003,8,112,3,Manlleu,Manlleu,42.003307,2.2872992,460,background,suburban,14,O3,µg/m3,08112003_14_6,2020,1,1,01/01/2020,16,V,14,V,14,V,14,V,15,V,13,V,12,V,10,V,10,V,11,V,12,V,13,V,17,V,21,V,28,V,25,V,14,V,5,V,5,V,4,V,4,V,2,V,2,V,2,V,"(42.003307, 2.2872992)"
08301004_14_20200101,8301004,8,301,4,Viladecans - Atrium,Viladecans,41.31335,2.0136087,14,background,suburban,14,O3,µg/m3,08301004_14_6,2020,1,1,01/01/2020,22,V,11,V,26,V,22,V,20,V,21,V,22,V,20,V,18,V,22,V,36,V,37,V,45,V,44,V,54,V,62,V,58,V,46,V,18,V,15,V,16,V,12,V,20,V,19,V,"(41.31335, 2.0136087)"
08221004_10_20200101,8221004,8,221,4,Sant Just Desvern (CEIP Montseny),Sant Just Desvern,41.381874,2.0662978,85,industrial,suburban,10,PM10,µg/m3,08221004_10_47,2020,1,1,01/01/2020,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,"(41.381874, 2.0662978)"
25209001_10_20200101,25209001,25,209,1,Sort,Sort,42.405407,1.1299014,692,background,rural,10,PM10,µg/m3,25209001_10_47,2020,1,1,01/01/2020,7,V,6,V,9,V,9,V,9,V,10,V,10,V,9,V,8,V,9,V,10,V,7,V,5,V,3,V,5,V,11,V,12,V,15,V,15,V,14,V,12,V,11,V,10,V,10,V,"(42.405407, 1.1299014)"
25119002_10_20200101,25119002,25,119,2,Juneda (Pla del Molí),Juneda,41.544083,0.8299007,255,background,rural,10,PM10,µg/m3,25119002_10_47,2020,1,1,01/01/2020,7,V,8,V,7,V,7,V,6,V,8,V,7,V,7,V,7,V,9,V,8,V,7,V,5,V,6,V,3,V,5,V,6,V,7,V,8,V,10,V,9,V,10,V,11,V,12,V,"(41.544083, 0.8299007)"
08089005_14_20200101,8089005,8,89,5,Gavà,Gavà,41.303097,1.9914981,25,background,suburban,14,O3,µg/m3,08089005_14_6,2020,1,1,01/01/2020,17,V,11,V,13,V,12,V,11,V,11,V,12,V,12,V,12,V,18,V,39,V,41,V,55,V,55,V,60,V,62,V,60,V,29,V,21,V,17,V,19,V,19,V,18,V,13,V,"(41.303097, 1.9914981)"
08019043_8_20200101,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,8,NO2,µg/m3,08019043_8_8,2020,1,1,01/01/2020,24,V,25,V,23,V,35,V,32,V,34,V,35,V,37,V,37,V,34,V,30,V,24,V,22,V,28,V,32,V,30,V,40,V,48,V,50,V,55,V,53,V,47,V,55,V,54,V,"(41.385315, 2.1537998)"
08112003_10_20200101,8112003,8,112,3,Manlleu,Manlleu,42.003307,2.2872992,460,background,suburban,10,PM10,µg/m3,08112003_10_47,2020,1,1,01/01/2020,15,V,14,V,15,V,13,V,12,V,12,V,12,V,13,V,13,V,14,V,15,V,18,V,22,V,19,V,21,V,27,V,21,V,25,V,59,V,70,V,69,V,49,V,47,V,37,V,"(42.003307, 2.2872992)"
43171001_14_20200101,43171001,43,171,1,Vila-seca,Vila-seca,41.111958,1.1519431,41,background,suburban,14,O3,µg/m3,43171001_14_6,2020,1,1,01/01/2020,8,V,4,V,9,V,2,V,4,V,2,V,2,V,2,V,3,V,8,V,19,V,27,V,31,V,34,V,36,V,35,V,29,V,13,V,3,V,3,V,3,V,4,V,3,V,3,V,"(41.111958, 1.1519431)"
08194008_10_20200101,8194008,8,194,8,Sant Adrià de Besòs,Sant Adrià de Besòs,41.425594,2.2221997,7,industrial,urban,10,PM10,µg/m3,08194008_10_47,2020,1,1,01/01/2020,12,V,12,V,13,V,13,V,14,V,11,V,12,V,14,V,16,V,18,V,18,V,16,V,15,V,15,V,13,V,13,V,12,V,12,V,13,V,19,V,27,V,30,V,30,V,25,V,"(41.425594, 2.2221997)"
25196001_8_20200101,25196001,25,196,1,Montsec,Sant Esteve de la Sarga,42.05132,0.7295987,1570,background,rural,8,NO2,µg/m3,25196001_8_8,2020,1,1,01/01/2020,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,"(42.05132, 0.7295987)"
25119002_14_20200101,25119002,25,119,2,Juneda (Pla del Molí),Juneda,41.544083,0.8299007,255,background,rural,14,O3,µg/m3,25119002_14_6,2020,1,1,01/01/2020,21,V,21,V,24,V,25,V,23,V,24,V,22,V,24,V,20,V,24,V,23,V,23,V,25,V,26,V,27,V,24,V,22,V,22,V,21,V,23,V,23,V,20,V,21,V,22,V,"(41.544083, 0.8299007)"
08089005_8_20200101,8089005,8,89,5,Gavà,Gavà,41.303097,1.9914981,25,background,suburban,8,NO2,µg/m3,08089005_8_8,2020,1,1,01/01/2020,13,V,14,V,16,V,13,V,12,V,10,V,10,V,10,V,12,V,13,V,9,V,10,V,7,V,7,V,7,V,7,V,8,V,15,V,15,V,19,V,16,V,15,V,12,V,13,V,"(41.303097, 1.9914981)"
08211004_8_20200101,8211004,8,211,4,Sant Feliu de Ll. (CEIP Marti i Pol),Sant Feliu de Llobregat,41.386574,2.0573997,81,industrial,suburban,8,NO2,µg/m3,08211004_8_8,2020,1,1,01/01/2020,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,"(41.386574, 2.0573997)"
08102005_8_20200101,8102005,8,102,5,Igualada,Igualada,41.5784,1.6230061,311,industrial,suburban,8,NO2,µg/m3,08102005_8_8,2020,1,1,01/01/2020,7,V,8,V,6,V,6,V,4,V,5,V,5,V,6,V,7,V,6,V,4,V,5,V,5,V,4,V,5,V,5,V,6,V,9,V,16,V,14,V,17,V,15,V,16,V,10,V,"(41.5784, 1.6230061)"
25119002_8_20200101,25119002,25,119,2,Juneda (Pla del Molí),Juneda,41.544083,0.8299007,255,background,rural,8,NO2,µg/m3,25119002_8_8,2020,1,1,01/01/2020,4,V,5,V,4,V,4,V,3,V,3,V,3,V,3,V,2,V,3,V,4,V,3,V,3,V,3,V,2,V,2,V,3,V,4,V,7,V,8,V,7,V,6,V,8,V,10,V,"(41.544083, 0.8299007)"
08260010_8_20200101,8260010,8,260,10,Santa Perpètua de Mogoda,Santa Perpètua de Mogoda,41.526722,2.1838,84,background,suburban,8,NO2,µg/m3,08260010_8_8,2020,1,1,01/01/2020,30,V,30,V,29,V,25,V,23,V,20,V,19,V,20,V,16,V,18,V,23,V,18,V,16,V,15,V,14,V,15,V,16,V,21,V,43,V,44,V,44,V,30,V,31,V,31,V,"(41.526722, 2.1838)"
25196001_14_20200101,25196001,25,196,1,Montsec,Sant Esteve de la Sarga,42.05132,0.7295987,1570,background,rural,14,O3,µg/m3,25196001_14_6,2020,1,1,01/01/2020,89,V,88,V,91,V,88,V,89,V,88,V,87,V,86,V,84,V,82,V,76,V,74,V,77,V,77,V,74,V,74,V,74,V,77,V,82,V,87,V,87,V,87,V,87,V,87,V,"(42.05132, 0.7295987)"
08102005_14_20200101,8102005,8,102,5,Igualada,Igualada,41.5784,1.6230061,311,industrial,suburban,14,O3,µg/m3,08102005_14_6,2020,1,1,01/01/2020,32,V,31,V,29,V,29,V,30,V,26,V,26,V,25,V,27,V,28,V,29,V,30,V,30,V,33,V,34,V,33,V,31,V,26,V,18,V,17,V,13,V,11,V,7,V,10,V,"(41.5784, 1.6230061)"
08096014_10_20200101,8096014,8,96,14,Granollers,Granollers,41.598682,2.2870984,133,traffic,urban,10,PM10,µg/m3,08096014_10_47,2020,1,1,01/01/2020,25,V,24,V,18,V,22,V,21,V,25,V,27,V,29,V,29,V,30,V,28,V,23,V,22,V,24,V,19,V,12,V,14,V,14,V,19,V,31,V,34,V,32,V,33,V,39,V,"(41.598682, 2.2870984)"
43148001_8_20200101,43148001,43,148,1,Tarragona (Sant Salvador),Tarragona,41.15951,1.2396973,77,traffic,suburban,8,NO2,µg/m3,43148001_8_8,2020,1,1,01/01/2020,10,V,9,V,8,V,7,V,6,V,6,V,5,V,5,V,6,V,5,V,4,V,5,V,5,V,5,V,5,V,6,V,8,V,14,V,18,V,17,V,16,V,14,V,14,V,11,V,"(41.15951, 1.2396973)"
25120001_10_20200101,25120001,25,120,1,Lleida,Lleida,41.615818,0.6157005,220,traffic,urban,10,PM10,µg/m3,25120001_10_47,2020,1,1,01/01/2020,8,V,8,V,6,V,6,V,5,V,5,V,6,V,7,V,7,V,7,V,7,V,6,V,5,V,5,V,4,V,4,V,6,V,6,V,8,V,9,V,7,V,9,V,10,V,10,V,"(41.615818, 0.6157005)"
08019044_8_20200101,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,8,NO2,µg/m3,08019044_8_8,2020,1,1,01/01/2020,39,V,53,V,55,V,49,V,47,V,46,V,39,V,34,V,27,V,22,V,19,V,21,V,26,V,32,V,36,V,29,V,42,V,48,V,51,V,42,V,65,V,61,V,60,V,59,V,"(41.398724, 2.1533988)"
08196001_8_20200101,8196001,8,196,1,Sant Andreu de la Barca,Sant Andreu de la Barca,41.4508,1.9748996,40,traffic,suburban,8,NO2,µg/m3,08196001_8_8,2020,1,1,01/01/2020,11,V,11,V,8,V,7,V,9,V,6,V,12,V,28,V,27,V,18,V,7,V,6,V,8,V,12,V,16,V,19,V,28,V,45,V,55,V,41,V,35,V,35,V,34,V,28,V,"(41.4508, 1.9748996)"
25196001_10_20200101,25196001,25,196,1,Montsec,Sant Esteve de la Sarga,42.05132,0.7295987,1570,background,rural,10,PM10,µg/m3,25196001_10_47,2020,1,1,01/01/2020,1,V,2,V,1,V,1,V,1,V,1,V,1,V,2,V,3,V,2,V,5,V,4,V,2,V,1,V,2,V,3,V,3,V,3,V,3,V,2,V,2,V,2,V,2,V,2,V,"(42.05132, 0.7295987)"
43162005_8_20200101,43162005,43,162,5,Vandellòs (Barranc del Terme),Vandellòs i l'Hospitalet de l',40.93944,0.83139044,96,industrial,rural,8,NO2,µg/m3,43162005_8_8,2020,1,1,01/01/2020,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,1,V,1,V,2,V,3,V,3,V,2,V,2,V,2,V,2,V,1,V,3,V,2,V,2,V,2,V,"(40.93944, 0.83139044)"
08096014_14_20200101,8096014,8,96,14,Granollers,Granollers,41.598682,2.2870984,133,traffic,urban,14,O3,µg/m3,08096014_14_6,2020,1,1,01/01/2020,1,V,2,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,5,V,11,V,20,V,23,V,43,V,48,V,40,V,27,V,13,V,5,V,4,V,4,V,2,V,2,V,"(41.598682, 2.2870984)"
08157003_8_20200101,8157003,8,157,3,Pallejà (Roca de Vilana),Pallejà,41.41528,1.9905012,82,industrial,suburban,8,NO2,µg/m3,08157003_8_8,2020,1,1,01/01/2020,7,V,16,V,9,V,8,V,6,V,6,V,5,V,10,V,15,V,16,V,13,V,5,V,6,V,8,V,9,V,13,V,21,V,16,V,9,V,18,V,24,V,32,V,25,V,19,V,"(41.41528, 1.9905012)"
08101001_8_20200101,8101001,8,101,1,L'Hospitalet de Llobregat,"Hospitalet de Llobregat, l'",41.370476,2.1149993,29,background,urban,8,NO2,µg/m3,08101001_8_8,2020,1,1,01/01/2020,15,V,20,V,17,V,21,V,15,V,26,V,35,V,32,V,30,V,25,V,17,V,14,V,12,V,14,V,19,V,19,V,24,V,22,V,28,V,52,V,58,V,59,V,65,V,55,V,"(41.370476, 2.1149993)"
