CODI MESURAMENT,CODI EOI,PROVINCIA,CODI MUNICIPI,CODI ESTACIÓ,NOM ESTACIÓ,MUNICIPI,LATITUD,LONGITUD,ALTITUD,TIPUS ESTACIÓ,ÀREA URBANA,MAGNITUD,CONTAMINANT,UNITATS,PUNT MOSTREIG,ANY,MES,DIA,DATA,H01,V01,H02,V02,H03,V03,H04,V04,H05,V05,H06,V06,H07,V07,H08,V08,H09,V09,H10,V10,H11,V11,H12,V12,H13,V13,H14,V14,H15,V15,H16,V16,H17,V17,H18,V18,H19,V19,H20,V20,H21,V21,H22,V22,H23,V23,H24,V24,Georeferència
08015021_14_20200113,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,13,13/01/2020,30,V,34,V,35,V,36,V,43,V,36,V,25,V,16,V,9,V,15,V,26,V,23,V,22,V,32,V,17,V,25,V,12,V,7,V,2,V,2,V,2,V,2,V,2,V,12,V,"(41.443985, 2.2378986)"
08015021_14_20200114,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,14,14/01/2020,20,V,13,V,26,V,25,V,30,V,25,V,9,V,3,V,3,V,6,V,11,V,21,V,35,V,30,V,36,V,28,V,28,V,31,V,25,V,8,V,1,V,1,V,1,V,1,V,"(41.443985, 2.2378986)"
08015021_14_20200115,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,15,15/01/2020,1,V,1,V,2,V,1,V,7,V,15,V,17,V,14,V,9,V,13,V,,N,,N,,N,12,V,21,V,37,V,29,V,15,V,3,V,1,V,4,V,3,V,15,V,7,V,"(41.443985, 2.2378986)"
08015021_14_20200116,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,16,16/01/2020,3,V,2,V,1,V,3,V,2,V,2,V,3,V,2,V,2,V,6,V,11,V,14,V,12,V,21,V,26,V,26,V,19,V,9,V,4,V,1,V,7,V,19,V,9,V,4,V,"(41.443985, 2.2378986)"
08015021_14_20200117,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,17,17/01/2020,9,V,4,V,23,V,41,V,31,V,7,V,7,V,1,V,2,V,7,V,16,V,38,V,46,V,55,V,62,V,58,V,47,V,40,V,38,V,22,V,42,V,26,V,35,V,64,V,"(41.443985, 2.2378986)"
08015021_14_20200118,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,18,18/01/2020,32,V,27,V,23,V,33,V,31,V,26,V,18,V,21,V,22,V,17,V,30,V,33,V,41,V,50,V,52,V,60,V,46,V,41,V,33,V,3,V,2,V,2,V,4,V,2,V,"(41.443985, 2.2378986)"
08015021_14_20200119,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,19,19/01/2020,2,V,2,V,5,V,30,V,57,V,57,V,61,V,65,V,62,V,64,V,69,V,70,V,69,V,68,V,70,V,72,V,72,V,71,V,71,V,72,V,72,V,73,V,73,V,76,V,"(41.443985, 2.2378986)"
08015021_14_20200109,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,9,09/01/2020,1,V,1,V,1,V,1,V,2,V,3,V,2,V,2,V,1,V,3,V,3,V,5,V,8,V,27,V,46,V,44,V,38,V,26,V,25,V,37,V,24,V,3,V,11,V,18,V,"(41.443985, 2.2378986)"
08015021_14_20200120,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,20,20/01/2020,75,V,76,V,75,V,77,V,76,V,74,V,68,V,65,V,61,V,61,V,62,V,63,V,61,V,60,V,61,V,60,V,58,V,56,V,56,V,58,V,59,V,61,V,63,V,65,V,"(41.443985, 2.2378986)"
08015021_14_20200104,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,4,04/01/2020,1,V,1,V,3,V,6,V,11,V,12,V,4,V,1,V,1,V,5,V,9,V,13,V,16,V,26,V,30,V,26,V,21,V,17,V,16,V,20,V,19,V,28,V,30,V,25,V,"(41.443985, 2.2378986)"
08015021_14_20200107,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,7,07/01/2020,3,V,5,V,9,V,14,V,16,V,21,V,16,V,10,V,9,V,16,V,18,V,14,V,17,V,21,V,27,V,22,V,13,V,3,V,1,V,1,V,1,V,1,V,1,V,2,V,"(41.443985, 2.2378986)"
08015021_14_20200111,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,11,11/01/2020,2,V,1,V,8,V,17,V,25,V,23,V,19,V,17,V,13,V,14,V,16,V,21,V,25,V,43,V,52,V,56,V,55,V,28,V,1,V,4,V,5,V,5,V,1,V,1,V,"(41.443985, 2.2378986)"
08015021_14_20200106,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,6,06/01/2020,3,V,2,V,4,V,10,V,11,V,3,V,2,V,4,V,5,V,11,V,15,V,25,V,29,V,47,V,58,V,68,V,67,V,39,V,3,V,2,V,1,V,2,V,2,V,2,V,"(41.443985, 2.2378986)"
08015021_14_20200101,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,1,01/01/2020,24,V,20,V,21,V,19,V,19,V,16,V,15,V,11,V,8,V,12,V,17,V,18,V,22,V,26,V,32,V,42,V,38,V,33,V,6,V,3,V,6,V,2,V,2,V,3,V,"(41.443985, 2.2378986)"
08015021_14_20200103,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,3,03/01/2020,19,V,24,V,27,V,30,V,23,V,23,V,19,V,14,V,8,V,3,V,7,V,11,V,13,V,18,V,18,V,13,V,8,V,2,V,1,V,1,V,1,V,1,V,1,V,1,V,"(41.443985, 2.2378986)"
08015021_14_20200102,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,2,02/01/2020,6,V,5,V,12,V,11,V,10,V,6,V,2,V,1,V,1,V,2,V,4,V,12,V,19,V,24,V,26,V,21,V,15,V,13,V,5,V,1,V,1,V,2,V,8,V,14,V,"(41.443985, 2.2378986)"
08015021_14_20200105,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,5,05/01/2020,26,V,27,V,23,V,28,V,31,V,30,V,27,V,25,V,22,V,21,V,21,V,18,V,16,V,25,V,40,V,45,V,38,V,36,V,5,V,2,V,2,V,3,V,2,V,3,V,"(41.443985, 2.2378986)"
08015021_14_20200131,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,31,31/01/2020,1,V,2,V,3,V,1,V,1,V,1,V,1,V,1,V,1,V,3,V,12,V,13,V,15,V,11,V,24,V,27,V,23,V,8,V,1,V,2,V,2,V,3,V,3,V,2,V,"(41.443985, 2.2378986)"
08015021_14_20200130,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,30,30/01/2020,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,5,V,11,V,20,V,27,V,34,V,37,V,39,V,28,V,19,V,15,V,6,V,4,V,1,V,2,V,"(41.443985, 2.2378986)"
08015021_14_20200129,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,29,29/01/2020,3,V,5,V,2,V,3,V,3,V,3,V,1,V,1,V,1,V,2,V,3,V,20,V,48,V,59,V,62,V,64,V,55,V,49,V,35,V,4,V,2,V,1,V,2,V,1,V,"(41.443985, 2.2378986)"
08015021_14_20200128,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,28,28/01/2020,30,V,44,V,48,V,52,V,56,V,47,V,41,V,15,V,19,V,31,V,,N,,N,,N,32,V,43,V,42,V,38,V,28,V,15,V,10,V,5,V,2,V,2,V,1,V,"(41.443985, 2.2378986)"
08015021_14_20200127,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,27,27/01/2020,5,V,6,V,10,V,19,V,14,V,8,V,7,V,15,V,14,V,25,V,27,V,29,V,26,V,33,V,44,V,46,V,41,V,37,V,38,V,24,V,31,V,15,V,26,V,22,V,"(41.443985, 2.2378986)"
08015021_14_20200126,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,26,26/01/2020,12,V,1,V,1,V,1,V,4,V,11,V,10,V,7,V,5,V,14,V,23,V,27,V,41,V,45,V,55,V,58,V,58,V,46,V,45,V,25,V,12,V,11,V,24,V,7,V,"(41.443985, 2.2378986)"
08015021_14_20200125,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,25,25/01/2020,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,3,V,4,V,4,V,32,V,62,V,67,V,61,V,56,V,32,V,12,V,18,V,12,V,10,V,4,V,"(41.443985, 2.2378986)"
08015021_14_20200124,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,24,24/01/2020,2,V,1,V,1,V,1,V,5,V,11,V,10,V,7,V,4,V,7,V,8,V,7,V,12,V,13,V,12,V,13,V,10,V,6,V,2,V,2,V,2,V,3,V,2,V,1,V,"(41.443985, 2.2378986)"
08015021_14_20200123,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,23,23/01/2020,78,V,80,V,80,V,82,V,83,V,69,V,49,V,18,V,10,V,29,V,32,V,36,V,34,V,49,V,37,V,44,V,34,V,10,V,1,V,1,V,2,V,2,V,2,V,4,V,"(41.443985, 2.2378986)"
08015021_14_20200122,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,22,22/01/2020,78,V,62,V,71,V,74,V,76,V,66,V,55,V,44,V,27,V,42,V,73,V,71,V,70,V,68,V,68,V,70,V,71,V,70,V,73,V,75,V,77,V,79,V,78,V,80,V,"(41.443985, 2.2378986)"
08015021_14_20200121,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,21,21/01/2020,65,V,64,V,63,V,63,V,62,V,60,V,58,V,58,V,55,V,58,V,61,V,61,V,62,V,62,V,64,V,66,V,65,V,65,V,67,V,69,V,69,V,71,V,75,V,94,V,"(41.443985, 2.2378986)"
08015021_14_20200110,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,10,10/01/2020,17,V,22,V,26,V,22,V,14,V,3,V,2,V,19,V,26,V,30,V,40,V,36,V,24,V,26,V,22,V,21,V,11,V,3,V,1,V,2,V,6,V,4,V,3,V,1,V,"(41.443985, 2.2378986)"
08015021_14_20200108,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,8,08/01/2020,2,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,3,V,6,V,12,V,15,V,33,V,48,V,52,V,49,V,20,V,2,V,1,V,1,V,1,V,1,V,1,V,"(41.443985, 2.2378986)"
08015021_14_20200112,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,1,12,12/01/2020,1,V,1,V,1,V,2,V,6,V,4,V,2,V,6,V,7,V,10,V,12,V,20,V,25,V,36,V,39,V,36,V,29,V,20,V,2,V,2,V,3,V,10,V,21,V,23,V,"(41.443985, 2.2378986)"
08019043_14_20200120,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,20,20/01/2020,72,V,72,V,72,V,73,V,74,V,71,V,63,V,49,V,42,V,43,V,46,V,49,V,49,V,46,V,48,V,51,V,45,V,44,V,40,V,44,V,46,V,51,V,56,V,58,V,"(41.385315, 2.1537998)"
08019043_14_20200101,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,1,01/01/2020,22,V,19,V,19,V,6,V,8,V,5,V,4,V,2,V,2,V,8,V,13,V,25,V,27,V,19,V,22,V,25,V,26,V,18,V,16,V,15,V,13,V,11,V,3,V,1,V,"(41.385315, 2.1537998)"
08019043_14_20200102,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,2,02/01/2020,4,V,5,V,5,V,4,V,1,V,1,V,2,V,1,V,2,V,4,V,9,V,22,V,31,V,33,V,33,V,34,V,37,V,22,V,2,V,2,V,2,V,5,V,9,V,1,V,"(41.385315, 2.1537998)"
08019043_14_20200109,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,9,09/01/2020,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,14,V,23,V,27,V,49,V,50,V,45,V,39,V,23,V,19,V,20,V,19,V,16,V,22,V,"(41.385315, 2.1537998)"
08019043_14_20200103,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,3,03/01/2020,1,V,17,V,35,V,33,V,25,V,28,V,17,V,11,V,9,V,10,V,7,V,11,V,11,V,11,V,10,V,6,V,4,V,2,V,1,V,1,V,1,V,1,V,2,V,1,V,"(41.385315, 2.1537998)"
08019043_14_20200104,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,4,04/01/2020,1,V,2,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,2,V,5,V,11,V,14,V,28,V,28,V,19,V,23,V,27,V,25,V,22,V,26,V,8,V,15,V,"(41.385315, 2.1537998)"
08019043_14_20200105,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,5,05/01/2020,31,V,15,V,19,V,31,V,29,V,24,V,22,V,19,V,8,V,11,V,8,V,8,V,10,V,4,V,12,V,33,V,29,V,22,V,9,V,1,V,1,V,1,V,2,V,3,V,"(41.385315, 2.1537998)"
08019043_14_20200106,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,6,06/01/2020,7,V,4,V,15,V,11,V,6,V,23,V,13,V,3,V,18,V,12,V,30,V,42,V,52,V,37,V,47,V,58,V,49,V,20,V,9,V,5,V,1,V,1,V,1,V,2,V,"(41.385315, 2.1537998)"
08019043_14_20200107,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,7,07/01/2020,3,V,2,V,1,V,12,V,27,V,23,V,10,V,6,V,11,V,10,V,14,V,6,V,7,V,10,V,21,V,20,V,10,V,2,V,1,V,1,V,1,V,1,V,1,V,1,V,"(41.385315, 2.1537998)"
08019043_14_20200108,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,8,08/01/2020,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,5,V,15,V,26,V,31,V,32,V,14,V,5,V,2,V,1,V,1,V,1,V,1,V,"(41.385315, 2.1537998)"
08019043_14_20200110,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,10,10/01/2020,10,V,2,V,2,V,4,V,6,V,27,V,19,V,6,V,2,V,2,V,10,V,14,V,17,V,12,V,15,V,26,V,19,V,2,V,3,V,6,V,4,V,1,V,2,V,3,V,"(41.385315, 2.1537998)"
08019043_14_20200111,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,11,11/01/2020,4,V,5,V,1,V,10,V,29,V,33,V,21,V,19,V,17,V,19,V,22,V,25,V,30,V,27,V,28,V,39,V,33,V,16,V,3,V,5,V,24,V,28,V,26,V,20,V,"(41.385315, 2.1537998)"
08019043_14_20200112,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,12,12/01/2020,23,V,19,V,17,V,7,V,1,V,1,V,3,V,2,V,2,V,2,V,18,V,34,V,34,V,31,V,28,V,22,V,27,V,11,V,5,V,1,V,1,V,4,V,12,V,37,V,"(41.385315, 2.1537998)"
08019043_14_20200113,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,13,13/01/2020,10,V,39,V,47,V,48,V,51,V,44,V,49,V,36,V,21,V,22,V,27,V,29,V,27,V,20,V,30,V,38,V,32,V,29,V,19,V,4,V,1,V,6,V,6,V,1,V,"(41.385315, 2.1537998)"
08019043_14_20200114,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,14,14/01/2020,1,V,5,V,9,V,1,V,1,V,1,V,1,V,1,V,2,V,9,V,15,V,18,V,29,V,30,V,27,V,39,V,39,V,36,V,16,V,4,V,1,V,1,V,1,V,1,V,"(41.385315, 2.1537998)"
08019043_14_20200115,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,15,15/01/2020,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,2,V,3,V,13,V,25,V,35,V,,N,33,V,23,V,7,V,1,V,2,V,1,V,2,V,2,V,"(41.385315, 2.1537998)"
08019043_14_20200116,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,16,16/01/2020,4,V,1,V,2,V,4,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,9,V,18,V,24,V,31,V,34,V,20,V,10,V,7,V,7,V,10,V,10,V,2,V,3,V,"(41.385315, 2.1537998)"
08019043_14_20200117,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,17,17/01/2020,7,V,26,V,29,V,20,V,6,V,13,V,1,V,1,V,1,V,3,V,7,V,15,V,42,V,46,V,50,V,57,V,51,V,50,V,36,V,37,V,19,V,7,V,12,V,6,V,"(41.385315, 2.1537998)"
08019043_14_20200118,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,18,18/01/2020,18,V,33,V,28,V,10,V,28,V,17,V,29,V,25,V,11,V,15,V,23,V,32,V,43,V,36,V,40,V,50,V,48,V,43,V,38,V,26,V,25,V,24,V,31,V,7,V,"(41.385315, 2.1537998)"
08019043_14_20200119,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,19,19/01/2020,2,V,14,V,22,V,30,V,37,V,47,V,47,V,50,V,51,V,46,V,59,V,61,V,62,V,59,V,61,V,65,V,64,V,63,V,64,V,62,V,62,V,67,V,70,V,69,V,"(41.385315, 2.1537998)"
08019043_14_20200121,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,21,21/01/2020,59,V,61,V,60,V,59,V,58,V,56,V,50,V,42,V,37,V,43,V,47,V,46,V,49,V,53,V,55,V,56,V,56,V,55,V,54,V,56,V,61,V,64,V,68,V,73,V,"(41.385315, 2.1537998)"
08019043_14_20200122,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,22,22/01/2020,55,V,58,V,59,V,54,V,58,V,63,V,48,V,31,V,17,V,11,V,20,V,44,V,40,V,38,V,45,V,46,V,49,V,48,V,47,V,53,V,58,V,62,V,66,V,68,V,"(41.385315, 2.1537998)"
08019043_14_20200123,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,23,23/01/2020,63,V,68,V,71,V,70,V,68,V,46,V,29,V,7,V,1,V,9,V,24,V,31,V,37,V,31,V,42,V,38,V,32,V,7,V,9,V,1,V,1,V,1,V,1,V,2,V,"(41.385315, 2.1537998)"
08019043_14_20200124,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,24,24/01/2020,1,V,1,V,1,V,1,V,1,V,1,V,3,V,3,V,2,V,1,V,2,V,3,V,12,V,10,V,13,V,26,V,28,V,16,V,3,V,1,V,1,V,2,V,2,V,2,V,"(41.385315, 2.1537998)"
08019043_14_20200125,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,25,25/01/2020,2,V,1,V,6,V,3,V,7,V,5,V,7,V,4,V,3,V,7,V,14,V,21,V,27,V,30,V,31,V,47,V,44,V,43,V,30,V,16,V,17,V,14,V,18,V,17,V,"(41.385315, 2.1537998)"
08019043_14_20200126,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,26,26/01/2020,4,V,3,V,11,V,7,V,12,V,17,V,21,V,21,V,19,V,27,V,35,V,45,V,37,V,36,V,41,V,38,V,40,V,39,V,31,V,17,V,15,V,13,V,16,V,11,V,"(41.385315, 2.1537998)"
08019043_14_20200127,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,27,27/01/2020,4,V,3,V,5,V,7,V,25,V,20,V,12,V,8,V,8,V,12,V,21,V,25,V,39,V,49,V,50,V,40,V,30,V,20,V,30,V,22,V,6,V,3,V,13,V,8,V,"(41.385315, 2.1537998)"
08019043_14_20200128,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,28,28/01/2020,2,V,16,V,39,V,25,V,8,V,22,V,8,V,11,V,24,V,27,V,28,V,32,V,30,V,33,V,39,V,50,V,41,V,41,V,18,V,9,V,1,V,7,V,11,V,1,V,"(41.385315, 2.1537998)"
08019043_14_20200129,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,29,29/01/2020,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,6,V,9,V,13,V,13,V,9,V,31,V,22,V,12,V,8,V,4,V,8,V,7,V,6,V,4,V,1,V,"(41.385315, 2.1537998)"
08019043_14_20200130,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,30,30/01/2020,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,4,V,,N,,N,,N,17,V,20,V,13,V,27,V,32,V,27,V,19,V,11,V,5,V,2,V,2,V,"(41.385315, 2.1537998)"
08019043_14_20200131,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,1,31,31/01/2020,2,V,5,V,9,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,3,V,9,V,3,V,4,V,18,V,13,V,15,V,7,V,2,V,1,V,1,V,1,V,2,V,2,V,"(41.385315, 2.1537998)"
08019044_14_20200103,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,14,O3,µg/m3,08019044_14_6,2020,1,3,03/01/2020,25,V,34,V,45,V,38,V,39,V,42,V,38,V,29,V,22,V,16,V,15,V,16,V,28,V,32,V,24,V,16,V,8,V,4,V,3,V,3,V,3,V,4,V,6,V,5,V,"(41.398724, 2.1533988)"
08019044_14_20200102,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,14,O3,µg/m3,08019044_14_6,2020,1,2,02/01/2020,5,V,5,V,8,V,9,V,7,V,3,V,2,V,2,V,6,V,15,V,23,V,28,V,38,V,42,V,43,V,41,V,40,V,29,V,13,V,9,V,13,V,20,V,22,V,23,V,"(41.398724, 2.1533988)"
08019044_14_20200101,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,14,O3,µg/m3,08019044_14_6,2020,1,1,01/01/2020,13,V,6,V,5,V,4,V,3,V,3,V,7,V,12,V,17,V,22,V,27,V,30,V,31,V,24,V,22,V,27,V,22,V,18,V,16,V,25,V,8,V,7,V,6,V,2,V,"(41.398724, 2.1533988)"
08019044_14_20200108,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,14,O3,µg/m3,08019044_14_6,2020,1,8,08/01/2020,6,V,5,V,4,V,6,V,6,V,4,V,3,V,3,V,3,V,5,V,9,V,19,V,,N,21,V,39,V,41,V,53,V,40,V,21,V,14,V,4,V,5,V,4,V,4,V,"(41.398724, 2.1533988)"
08019044_14_20200110,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,14,O3,µg/m3,08019044_14_6,2020,1,10,10/01/2020,46,V,35,V,14,V,28,V,29,V,33,V,27,V,16,V,11,V,6,V,21,V,31,V,20,V,14,V,31,V,31,V,17,V,9,V,8,V,8,V,9,V,9,V,16,V,14,V,"(41.398724, 2.1533988)"
08019044_14_20200111,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,14,O3,µg/m3,08019044_14_6,2020,1,11,11/01/2020,12,V,11,V,13,V,14,V,35,V,37,V,20,V,6,V,12,V,23,V,28,V,32,V,32,V,32,V,33,V,34,V,29,V,16,V,4,V,7,V,34,V,24,V,23,V,19,V,"(41.398724, 2.1533988)"
